event_id,timestamp,language_pair,ai_model_version,ai_model_provider,customer_tier,traffic_volume,content_type,sentence_length_words,latency_ms,user_edit_distance,quality_score
1109,2026-04-26,en-it,v1,Internal,enterprise,low,marketing,18,446,0.4321,0.5727
1110,2026-04-26,en-pt,v1,OpenAI,enterprise,high,documentation,63,399,0.3762,0.5769
1111,2026-04-26,en-es,v1,Gemini,free,low,documentation,56,489,0.4745,0.5392
1112,2026-04-26,en-zh,v1,Gemini,premium,high,documentation,30,519,0.906,0.0715
1113,2026-04-26,en-el,v1,OpenAI,enterprise,medium,support_ticket,42,451,0.594,0.4588
1114,2026-04-26,en-es,v1,OpenAI,enterprise,low,support_ticket,13,445,0.3362,0.6555
1115,2026-04-27,en-it,v1,Gemini,enterprise,medium,documentation,18,319,0.3758,0.6206
1116,2026-04-27,en-fr,v1,Internal,free,low,documentation,36,329,0.3814,0.6344
1117,2026-04-27,en-ja,v1,OpenAI,enterprise,high,marketing,28,410,0.95,0.05
1118,2026-04-27,en-ja,v1,OpenAI,enterprise,high,marketing,11,536,0.9239,0.05
1119,2026-04-27,en-pt,v1,Gemini,premium,medium,documentation,59,397,0.4482,0.5174
1120,2026-04-27,en-ja,v1,OpenAI,enterprise,medium,support_ticket,18,506,0.8419,0.202
1121,2026-04-27,en-es,v1,Internal,free,low,marketing,19,392,0.3568,0.6193
1122,2026-04-27,en-es,v1,Gemini,free,medium,support_ticket,38,527,0.3872,0.608
1123,2026-04-27,en-ja,v1,Gemini,free,medium,support_ticket,28,462,0.8343,0.1832
1124,2026-04-27,en-it,v1,OpenAI,enterprise,medium,marketing,13,328,0.5174,0.4398
1125,2026-04-27,en-de,v1,OpenAI,free,medium,documentation,17,307,0.4,0.6234
1126,2026-04-27,en-pt,v1,Internal,enterprise,high,support_ticket,20,452,0.3457,0.6479
1127,2026-04-27,en-fr,v1,Gemini,premium,medium,marketing,20,461,0.3974,0.6025
1128,2026-04-27,en-zh,v1,Internal,premium,high,documentation,21,400,0.7878,0.2606
1129,2026-04-27,en-es,v1,Gemini,free,low,marketing,11,415,0.284,0.7496
1130,2026-04-27,en-de,v1,Gemini,premium,low,documentation,30,489,0.4362,0.6027
1131,2026-04-27,en-it,v1,Internal,premium,medium,support_ticket,12,482,0.227,0.7676
1132,2026-04-27,en-ja,v1,OpenAI,free,high,support_ticket,12,480,0.9349,0.0551
1133,2026-04-27,en-el,v1,OpenAI,free,medium,marketing,11,349,0.5943,0.3721
1134,2026-04-27,en-de,v1,OpenAI,premium,medium,support_ticket,17,431,0.4333,0.5021
1135,2026-04-27,en-pt,v1,OpenAI,free,medium,marketing,8,354,0.3451,0.677
1136,2026-04-27,en-ja,v1,Gemini,enterprise,medium,documentation,47,323,0.8736,0.1695
1137,2026-04-27,en-el,v1,Internal,free,low,documentation,23,583,0.5909,0.4236
1138,2026-04-27,en-es,v1,Gemini,free,medium,marketing,12,459,0.3833,0.6612
1139,2026-04-27,en-it,v1,Internal,free,low,support_ticket,17,431,0.351,0.7129
1140,2026-04-27,en-pt,v1,OpenAI,premium,high,marketing,13,461,0.4203,0.5812
1141,2026-04-27,en-fr,v1,Gemini,premium,medium,documentation,64,502,0.4053,0.5649
1142,2026-04-27,en-ja,v1,Internal,enterprise,medium,support_ticket,18,408,0.8694,0.1562
1143,2026-04-27,en-pt,v1,OpenAI,premium,high,legal,42,448,0.4727,0.5409
1144,2026-04-27,en-el,v1,Gemini,free,high,legal,60,496,0.8001,0.2127
1145,2026-04-27,en-pt,v1,Gemini,free,high,support_ticket,37,365,0.2874,0.7373
1146,2026-04-27,en-el,v1,Gemini,enterprise,medium,documentation,30,388,0.5067,0.4786
1147,2026-04-27,en-el,v1,Gemini,free,medium,support_ticket,42,440,0.5573,0.4254
1148,2026-04-27,en-el,v1,Internal,free,medium,support_ticket,23,312,0.5759,0.4076
1149,2026-04-27,en-fr,v1,Internal,free,medium,documentation,34,447,0.4605,0.5167
1150,2026-04-27,en-zh,v1,Internal,enterprise,low,legal,29,412,0.95,0.0663
1151,2026-04-28,en-it,v1,OpenAI,premium,low,documentation,25,228,0.3031,0.6948
1152,2026-04-28,en-el,v1,OpenAI,enterprise,medium,support_ticket,25,444,0.4862,0.4971
1153,2026-04-28,en-pt,v1,Gemini,free,medium,support_ticket,16,458,0.2894,0.68
1154,2026-04-28,en-zh,v1,Gemini,premium,medium,support_ticket,11,477,0.8209,0.1253
1155,2026-04-28,en-el,v1,OpenAI,free,medium,documentation,25,434,0.5461,0.4567
1156,2026-04-28,en-el,v1,Gemini,enterprise,high,support_ticket,23,520,0.5325,0.4488
1157,2026-04-28,en-es,v1,Internal,free,high,documentation,31,448,0.4322,0.5414
1158,2026-04-28,en-fr,v1,OpenAI,enterprise,medium,documentation,33,389,0.4017,0.6691
1159,2026-04-28,en-it,v1,Gemini,enterprise,medium,support_ticket,31,392,0.2925,0.739
1160,2026-04-28,en-pt,v1,Internal,premium,medium,support_ticket,17,472,0.3004,0.6833
1161,2026-04-28,en-fr,v1,OpenAI,free,high,documentation,31,518,0.3249,0.7401
1162,2026-04-28,en-ja,v1,Internal,premium,medium,legal,34,528,0.95,0.05
1163,2026-04-28,en-de,v1,Gemini,free,medium,support_ticket,18,380,0.4129,0.613
1164,2026-04-28,en-fr,v1,Internal,free,medium,documentation,54,389,0.4517,0.536
1165,2026-04-28,en-ja,v1,Internal,free,medium,documentation,26,370,0.8403,0.1252
1166,2026-04-28,en-de,v1,Gemini,premium,medium,documentation,16,420,0.4411,0.5833
1167,2026-04-28,en-de,v1,Internal,free,medium,documentation,43,466,0.403,0.5964
1168,2026-04-28,en-fr,v1,Gemini,free,high,marketing,55,386,0.5924,0.4265
1169,2026-04-28,en-ja,v1,Gemini,free,low,support_ticket,29,376,0.82,0.1972
1170,2026-04-28,en-it,v1,Internal,premium,high,documentation,20,416,0.2587,0.7073
1171,2026-04-28,en-it,v1,Gemini,premium,high,support_ticket,25,486,0.3382,0.6564
1172,2026-04-28,en-de,v1,OpenAI,free,low,marketing,11,313,0.5212,0.5211
1173,2026-04-28,en-zh,v1,OpenAI,free,medium,support_ticket,21,431,0.7916,0.1579
1174,2026-04-28,en-el,v1,Gemini,premium,medium,documentation,50,454,0.5636,0.433
1175,2026-04-28,en-de,v1,OpenAI,free,high,documentation,35,410,0.4617,0.526
1176,2026-04-28,en-it,v1,OpenAI,free,high,documentation,32,431,0.413,0.571
1177,2026-04-28,en-fr,v1,OpenAI,free,high,legal,24,389,0.4363,0.6288
1178,2026-04-28,en-pt,v1,Internal,premium,medium,documentation,36,370,0.3453,0.6594
1179,2026-04-28,en-ja,v1,Gemini,free,medium,legal,35,438,0.95,0.05
1180,2026-04-28,en-fr,v1,OpenAI,premium,medium,documentation,33,420,0.3579,0.6337
1181,2026-04-28,en-it,v1,OpenAI,enterprise,low,marketing,18,393,0.3888,0.6016
1182,2026-04-28,en-fr,v1,Internal,premium,low,marketing,14,380,0.5682,0.3698
1183,2026-04-28,en-es,v1,Gemini,enterprise,high,marketing,28,408,0.4734,0.5188
1184,2026-04-28,en-it,v1,Gemini,free,high,support_ticket,20,435,0.4292,0.5969
1185,2026-04-28,en-zh,v1,Internal,premium,low,documentation,45,378,0.9044,0.1072
1186,2026-04-28,en-de,v1,OpenAI,enterprise,medium,documentation,48,427,0.4612,0.6159
1187,2026-04-28,en-fr,v1,Gemini,free,low,documentation,26,387,0.4148,0.6048
1188,2026-04-28,en-de,v1,Internal,enterprise,high,support_ticket,37,357,0.3937,0.6187
1189,2026-04-28,en-it,v1,Internal,free,medium,legal,44,462,0.5306,0.4833
1190,2026-04-28,en-pt,v1,Internal,enterprise,low,marketing,11,374,0.4883,0.5114
1191,2026-04-28,en-es,v1,Gemini,enterprise,high,documentation,30,461,0.3109,0.6656
1192,2026-04-29,en-it,v1,OpenAI,enterprise,medium,documentation,21,343,0.3011,0.7381
1193,2026-04-29,en-fr,v1,OpenAI,enterprise,medium,legal,35,447,0.4876,0.5037
1194,2026-04-29,en-it,v1,Gemini,premium,medium,marketing,15,399,0.4544,0.5945
1195,2026-04-29,en-ja,v1,OpenAI,free,high,documentation,21,408,0.95,0.05
1196,2026-04-29,en-es,v1,OpenAI,free,medium,marketing,19,379,0.4685,0.5234
1197,2026-04-29,en-zh,v1,OpenAI,free,high,documentation,31,417,0.83,0.1739
1198,2026-04-29,en-el,v1,Internal,premium,high,legal,54,463,0.6924,0.3072
1199,2026-04-29,en-pt,v1,Gemini,free,high,documentation,32,484,0.4433,0.5249
1200,2026-04-29,en-fr,v1,Gemini,enterprise,medium,documentation,34,402,0.437,0.5576
1201,2026-04-29,en-ja,v1,Internal,free,low,documentation,61,392,0.95,0.05
1202,2026-04-29,en-it,v1,Gemini,free,medium,support_ticket,17,447,0.3159,0.7033
1203,2026-04-29,en-ja,v1,OpenAI,free,high,legal,51,433,0.95,0.05
1204,2026-04-29,en-pt,v1,Internal,premium,low,documentation,61,458,0.4272,0.6433
1205,2026-04-29,en-zh,v1,Internal,premium,medium,documentation,28,479,0.8249,0.2059
1206,2026-04-29,en-de,v1,Gemini,premium,high,support_ticket,32,392,0.5716,0.4159
1207,2026-04-29,en-zh,v1,OpenAI,premium,medium,support_ticket,8,409,0.7955,0.2426
1208,2026-04-29,en-es,v1,OpenAI,enterprise,medium,documentation,22,405,0.3636,0.6641
1209,2026-04-29,en-es,v1,Internal,free,low,support_ticket,27,512,0.3664,0.6226
1210,2026-04-29,en-el,v1,Gemini,enterprise,medium,support_ticket,12,426,0.5258,0.5064
1211,2026-04-29,en-es,v1,Internal,free,high,documentation,27,418,0.3688,0.6189
1212,2026-04-29,en-zh,v1,Internal,enterprise,medium,legal,26,459,0.95,0.0751
1213,2026-04-29,en-pt,v1,Internal,premium,high,documentation,45,479,0.4426,0.6045
1214,2026-04-29,en-de,v1,OpenAI,premium,high,marketing,31,536,0.6052,0.4134
1215,2026-04-29,en-es,v1,OpenAI,premium,high,support_ticket,23,448,0.33,0.6671
1216,2026-04-29,en-es,v1,OpenAI,free,low,support_ticket,42,521,0.4079,0.5971
1217,2026-04-29,en-fr,v1,Gemini,premium,low,documentation,29,451,0.3325,0.6679
1218,2026-04-29,en-es,v1,Gemini,enterprise,low,support_ticket,26,352,0.3701,0.5912
1219,2026-04-29,en-es,v1,Internal,free,medium,support_ticket,38,462,0.3982,0.6694
1220,2026-04-29,en-pt,v1,OpenAI,free,high,support_ticket,33,427,0.3507,0.641
1221,2026-04-29,en-pt,v1,Internal,premium,high,documentation,48,485,0.4294,0.5367
1222,2026-04-29,en-pt,v1,Internal,premium,high,support_ticket,18,463,0.3341,0.6248
1223,2026-04-29,en-ja,v1,OpenAI,enterprise,medium,marketing,26,317,0.95,0.0597
1224,2026-04-29,en-zh,v1,Internal,free,medium,marketing,25,564,0.95,0.05
1225,2026-04-29,en-it,v1,Internal,enterprise,medium,support_ticket,40,504,0.3661,0.6517
1226,2026-04-29,en-el,v1,Gemini,free,medium,support_ticket,20,399,0.4884,0.4611
1227,2026-04-29,en-fr,v1,Gemini,free,low,support_ticket,29,414,0.2926,0.7212
1228,2026-04-29,en-ja,v1,OpenAI,enterprise,medium,marketing,23,314,0.95,0.05
1229,2026-04-29,en-it,v1,Gemini,premium,medium,documentation,36,422,0.3351,0.6608
1230,2026-04-29,en-fr,v1,OpenAI,free,medium,documentation,49,487,0.5141,0.4498
1231,2026-04-29,en-ja,v1,Internal,premium,high,support_ticket,16,446,0.8599,0.1323
1232,2026-04-29,en-el,v1,OpenAI,premium,high,legal,87,524,0.7739,0.2868
1233,2026-04-29,en-ja,v1,OpenAI,free,low,documentation,51,346,0.95,0.05
1234,2026-04-29,en-fr,v1,OpenAI,premium,high,documentation,52,451,0.4187,0.5748
1235,2026-04-29,en-de,v1,Gemini,free,medium,documentation,18,407,0.4195,0.5887
1236,2026-04-29,en-it,v1,Internal,premium,high,legal,51,454,0.6026,0.4106
1237,2026-04-29,en-el,v1,Gemini,free,low,documentation,32,421,0.5861,0.4314
1238,2026-04-29,en-it,v1,Gemini,premium,low,documentation,18,331,0.3607,0.6278
1239,2026-04-29,en-pt,v1,Internal,premium,medium,documentation,27,318,0.2799,0.7236
1240,2026-04-29,en-el,v1,Internal,premium,low,documentation,31,393,0.5092,0.4511
1241,2026-04-30,en-de,v1,Gemini,free,high,marketing,11,334,0.4919,0.4965
1242,2026-04-30,en-de,v1,Gemini,enterprise,medium,support_ticket,18,380,0.352,0.6366
1243,2026-04-30,en-ja,v1,Internal,enterprise,low,documentation,19,378,0.9018,0.1206
1244,2026-04-30,en-ja,v1,Internal,free,low,documentation,39,386,0.9133,0.1036
1245,2026-04-30,en-it,v1,Internal,premium,medium,marketing,13,429,0.4321,0.5112
1246,2026-04-30,en-fr,v1,OpenAI,enterprise,low,marketing,9,444,0.48,0.4839
1247,2026-04-30,en-it,v1,Internal,free,medium,support_ticket,29,357,0.2818,0.6562
1248,2026-04-30,en-de,v1,Gemini,enterprise,low,documentation,27,448,0.4375,0.5156
1249,2026-04-30,en-de,v1,Gemini,free,low,marketing,18,382,0.5277,0.4746
1250,2026-04-30,en-el,v1,Internal,free,high,marketing,30,340,0.6203,0.3872
1251,2026-04-30,en-fr,v1,Gemini,premium,medium,support_ticket,13,493,0.3299,0.6331
1252,2026-04-30,en-it,v1,Gemini,enterprise,low,documentation,40,361,0.4195,0.5311
1253,2026-04-30,en-pt,v1,Internal,free,medium,marketing,36,454,0.4177,0.6084
1254,2026-04-30,en-it,v1,Internal,premium,medium,marketing,18,458,0.3658,0.6264
1255,2026-04-30,en-de,v1,Internal,free,medium,legal,63,332,0.6585,0.3585
1256,2026-04-30,en-zh,v1,Internal,premium,medium,marketing,17,396,0.8165,0.2185
1257,2026-04-30,en-fr,v1,Gemini,free,medium,marketing,25,524,0.3377,0.6814
1258,2026-04-30,en-zh,v1,Gemini,premium,low,documentation,31,484,0.8869,0.1105
1259,2026-04-30,en-el,v1,Internal,enterprise,medium,support_ticket,31,485,0.6042,0.3908
1260,2026-04-30,en-de,v1,Gemini,free,low,documentation,27,357,0.4466,0.515
1261,2026-04-30,en-fr,v1,OpenAI,free,low,support_ticket,30,438,0.4108,0.611
1262,2026-04-30,en-pt,v1,Internal,premium,high,support_ticket,28,517,0.3118,0.6863
1263,2026-04-30,en-it,v1,Internal,free,high,documentation,47,402,0.3512,0.6736
1264,2026-04-30,en-fr,v1,Gemini,free,medium,marketing,23,408,0.4965,0.5156
1265,2026-04-30,en-zh,v1,Internal,enterprise,high,support_ticket,30,408,0.7925,0.2001
1266,2026-04-30,en-es,v1,OpenAI,enterprise,high,documentation,28,324,0.3369,0.6417
1267,2026-04-30,en-pt,v1,OpenAI,free,high,documentation,72,322,0.4263,0.5421
1268,2026-04-30,en-fr,v1,OpenAI,free,high,marketing,30,548,0.4977,0.4916
1269,2026-04-30,en-es,v1,Internal,enterprise,low,documentation,41,408,0.3779,0.5867
1270,2026-04-30,en-ja,v1,Gemini,enterprise,high,documentation,22,443,0.8486,0.1617
1271,2026-04-30,en-fr,v1,OpenAI,free,medium,legal,35,374,0.5585,0.4119
1272,2026-04-30,en-es,v1,OpenAI,premium,low,marketing,20,352,0.3412,0.5835
1273,2026-04-30,en-es,v1,Internal,free,medium,support_ticket,12,527,0.2901,0.7138
1274,2026-04-30,en-pt,v1,Gemini,free,low,documentation,18,343,0.2834,0.7126
1275,2026-04-30,en-pt,v1,OpenAI,premium,low,support_ticket,31,602,0.3314,0.6516
1276,2026-04-30,en-el,v1,Gemini,enterprise,high,support_ticket,24,429,0.4443,0.5152
1277,2026-04-30,en-de,v1,OpenAI,free,high,support_ticket,20,367,0.3874,0.5911
1278,2026-04-30,en-es,v1,OpenAI,premium,medium,support_ticket,15,371,0.291,0.733
1279,2026-04-30,en-ja,v1,Gemini,enterprise,medium,documentation,53,451,0.95,0.05
1280,2026-04-30,en-ja,v1,Gemini,premium,high,documentation,24,427,0.8871,0.1204
1281,2026-04-30,en-de,v1,Internal,free,high,support_ticket,22,408,0.3982,0.6804
1282,2026-04-30,en-zh,v1,Gemini,premium,high,marketing,23,432,0.95,0.081
1283,2026-04-30,en-es,v1,Gemini,enterprise,high,documentation,25,416,0.3102,0.6376
1284,2026-04-30,en-el,v1,Gemini,enterprise,medium,marketing,15,422,0.5979,0.3918
1285,2026-04-30,en-es,v1,Gemini,free,high,documentation,51,407,0.3128,0.6731
1286,2026-04-30,en-it,v1,Gemini,premium,medium,marketing,26,348,0.4699,0.5154
1287,2026-04-30,en-de,v1,OpenAI,free,medium,support_ticket,19,395,0.5388,0.4747
1288,2026-04-30,en-es,v1,Internal,premium,medium,legal,47,351,0.4872,0.5439
1289,2026-04-30,en-zh,v1,Gemini,free,low,support_ticket,20,411,0.8938,0.1013
1290,2026-04-30,en-fr,v1,Gemini,enterprise,medium,documentation,38,421,0.3833,0.5615
1291,2026-04-30,en-zh,v1,OpenAI,premium,medium,marketing,12,400,0.8977,0.1153
1292,2026-04-30,en-zh,v1,Gemini,premium,high,documentation,56,468,0.9236,0.1068
1293,2026-04-30,en-de,v1,OpenAI,enterprise,high,marketing,21,392,0.5562,0.4378
1294,2026-04-30,en-it,v1,OpenAI,free,high,marketing,18,337,0.4314,0.5887
1295,2026-05-01,en-de,v1,Internal,free,medium,legal,54,539,0.6376,0.3865
1296,2026-05-01,en-pt,v1,Internal,enterprise,high,marketing,10,403,0.4143,0.6016
1297,2026-05-01,en-ja,v1,OpenAI,free,medium,documentation,30,487,0.881,0.1105
1298,2026-05-01,en-pt,v1,OpenAI,enterprise,high,documentation,32,399,0.407,0.567
1299,2026-05-01,en-it,v1,Internal,free,medium,legal,75,401,0.6397,0.3485
1300,2026-05-01,en-zh,v1,Internal,premium,high,marketing,19,396,0.9438,0.05
1301,2026-05-01,en-fr,v1,Internal,free,high,marketing,11,398,0.4006,0.6232
1302,2026-05-01,en-pt,v1,Gemini,enterprise,low,legal,45,404,0.4931,0.5407
1303,2026-05-01,en-es,v1,Gemini,free,medium,support_ticket,27,417,0.3556,0.634
1304,2026-05-01,en-pt,v1,Internal,free,high,marketing,28,374,0.4239,0.571
1305,2026-05-01,en-pt,v1,OpenAI,enterprise,medium,support_ticket,23,377,0.3017,0.7106
1306,2026-05-01,en-zh,v1,Internal,premium,medium,documentation,61,409,0.8694,0.1096
1307,2026-05-01,en-de,v1,Gemini,premium,medium,marketing,13,316,0.4202,0.5637
1308,2026-05-01,en-pt,v1,Gemini,premium,high,marketing,25,306,0.5055,0.4704
1309,2026-05-01,en-it,v1,Internal,free,low,legal,48,515,0.5445,0.4551
1310,2026-05-01,en-pt,v1,Gemini,enterprise,high,marketing,38,436,0.4935,0.4772
1311,2026-05-01,en-zh,v1,Gemini,free,low,documentation,69,392,0.95,0.05
1312,2026-05-01,en-zh,v1,Gemini,premium,low,legal,66,453,0.95,0.05
1313,2026-05-01,en-zh,v1,OpenAI,enterprise,high,support_ticket,22,325,0.8608,0.1073
1314,2026-05-01,en-pt,v1,Gemini,premium,medium,marketing,28,481,0.4464,0.5626
1315,2026-05-01,en-es,v1,Gemini,premium,medium,support_ticket,21,316,0.2484,0.7418
1316,2026-05-01,en-pt,v1,Internal,free,low,marketing,12,353,0.4463,0.5232
1317,2026-05-01,en-ja,v1,Gemini,enterprise,medium,documentation,50,481,0.95,0.05
1318,2026-05-01,en-pt,v1,OpenAI,enterprise,high,documentation,25,457,0.3218,0.7297
1319,2026-05-01,en-pt,v1,Gemini,enterprise,medium,documentation,26,407,0.3795,0.5988
1320,2026-05-01,en-it,v1,Gemini,enterprise,high,documentation,38,405,0.3845,0.6001
1321,2026-05-01,en-ja,v1,Gemini,enterprise,medium,marketing,21,482,0.9497,0.0643
1322,2026-05-01,en-ja,v1,Internal,premium,medium,documentation,33,437,0.9009,0.1148
1323,2026-05-01,en-es,v1,OpenAI,free,low,marketing,11,387,0.4723,0.5568
1324,2026-05-01,en-fr,v1,Gemini,premium,low,support_ticket,15,426,0.4153,0.6185
1325,2026-05-01,en-it,v1,Internal,premium,medium,documentation,23,455,0.3492,0.6359
1326,2026-05-01,en-de,v1,Internal,premium,high,support_ticket,26,381,0.4236,0.5681
1327,2026-05-01,en-ja,v1,OpenAI,premium,medium,support_ticket,34,387,0.9417,0.0731
1328,2026-05-01,en-es,v1,Internal,free,high,marketing,18,349,0.4284,0.603
1329,2026-05-01,en-zh,v1,Gemini,free,medium,support_ticket,25,387,0.8627,0.0941
1330,2026-05-01,en-pt,v1,Gemini,premium,medium,support_ticket,40,428,0.2744,0.7685
1331,2026-05-01,en-de,v1,Gemini,free,low,support_ticket,23,413,0.3692,0.6463
1332,2026-05-01,en-es,v1,OpenAI,free,medium,marketing,12,362,0.3418,0.6746
1333,2026-05-01,en-ja,v1,OpenAI,free,medium,support_ticket,30,431,0.8701,0.0834
1334,2026-05-01,en-ja,v1,Gemini,free,low,documentation,15,409,0.8423,0.2099
1335,2026-05-01,en-zh,v1,Internal,free,medium,legal,42,331,0.95,0.05
1336,2026-05-01,en-el,v1,Internal,enterprise,low,documentation,42,386,0.6198,0.4263
1337,2026-05-01,en-de,v1,Gemini,free,high,documentation,31,313,0.4602,0.5546
1338,2026-05-01,en-zh,v1,OpenAI,premium,low,marketing,19,446,0.9106,0.1075
1339,2026-05-01,en-it,v1,Gemini,enterprise,medium,documentation,33,478,0.4214,0.6206
1340,2026-05-01,en-zh,v1,OpenAI,free,medium,documentation,55,450,0.903,0.1174
1341,2026-05-01,en-pt,v1,Internal,premium,low,support_ticket,17,485,0.3068,0.7212
1342,2026-05-01,en-it,v1,Internal,free,high,marketing,11,448,0.4649,0.4913
1343,2026-05-02,en-el,v1,OpenAI,free,low,support_ticket,15,470,0.5872,0.455
1344,2026-05-02,en-es,v1,Internal,free,high,legal,53,439,0.6047,0.3765
1345,2026-05-02,en-zh,v1,OpenAI,free,low,documentation,30,469,0.8432,0.1987
1346,2026-05-02,en-fr,v1,Internal,premium,medium,documentation,38,477,0.3472,0.5795
1347,2026-05-02,en-pt,v1,Internal,premium,medium,marketing,34,378,0.5047,0.4812
1348,2026-05-02,en-de,v1,OpenAI,enterprise,medium,legal,49,477,0.6523,0.3455
1349,2026-05-02,en-pt,v1,OpenAI,enterprise,medium,marketing,18,387,0.4474,0.5733
1350,2026-05-02,en-it,v1,OpenAI,enterprise,high,documentation,54,463,0.4074,0.6381
1351,2026-05-02,en-el,v1,OpenAI,free,high,legal,62,381,0.8478,0.1234
1352,2026-05-02,en-es,v1,OpenAI,free,low,legal,22,452,0.4346,0.5634
1353,2026-05-02,en-ja,v1,OpenAI,premium,medium,legal,58,451,0.95,0.0638
1354,2026-05-02,en-de,v1,OpenAI,premium,medium,documentation,40,371,0.4366,0.5504
1355,2026-05-02,en-fr,v1,Gemini,premium,medium,marketing,8,412,0.2796,0.79
1356,2026-05-02,en-pt,v1,Internal,free,high,documentation,22,406,0.2811,0.7134
1357,2026-05-02,en-es,v1,Internal,free,high,support_ticket,15,330,0.247,0.7725
1358,2026-05-02,en-ja,v1,OpenAI,enterprise,medium,documentation,62,460,0.95,0.0827
1359,2026-05-02,en-es,v1,OpenAI,premium,low,documentation,39,453,0.3177,0.6677
1360,2026-05-02,en-pt,v1,Internal,premium,low,marketing,22,509,0.456,0.543
1361,2026-05-02,en-de,v1,Gemini,premium,high,legal,57,347,0.6432,0.3718
1362,2026-05-02,en-de,v1,Internal,free,high,legal,41,400,0.6953,0.3074
1363,2026-05-02,en-zh,v1,OpenAI,free,low,documentation,67,397,0.8919,0.0803
1364,2026-05-02,en-it,v1,Internal,free,high,marketing,15,391,0.4022,0.5599
1365,2026-05-02,en-ja,v1,Gemini,free,high,documentation,38,411,0.9,0.1648
1366,2026-05-02,en-de,v1,Gemini,free,high,legal,69,434,0.6646,0.3953
1367,2026-05-02,en-zh,v1,Internal,premium,low,support_ticket,31,500,0.8093,0.1731
1368,2026-05-02,en-ja,v1,OpenAI,premium,medium,legal,20,389,0.95,0.0737
1369,2026-05-02,en-fr,v1,Gemini,free,medium,support_ticket,37,376,0.3555,0.6106
1370,2026-05-02,en-it,v1,Internal,enterprise,medium,marketing,25,415,0.5604,0.4318
1371,2026-05-02,en-zh,v1,Gemini,premium,medium,documentation,38,441,0.8237,0.1824
1372,2026-05-02,en-zh,v1,Internal,premium,low,support_ticket,14,247,0.8374,0.1826
1373,2026-05-02,en-es,v1,Gemini,free,medium,support_ticket,29,398,0.2589,0.7257
1374,2026-05-02,en-zh,v1,Internal,premium,low,legal,82,364,0.95,0.05
1375,2026-05-02,en-zh,v1,Gemini,free,low,support_ticket,35,413,0.8403,0.1639
1376,2026-05-02,en-fr,v1,Gemini,free,low,support_ticket,20,373,0.3506,0.6433
1377,2026-05-02,en-pt,v1,Gemini,free,high,support_ticket,16,424,0.3593,0.6358
1378,2026-05-02,en-es,v1,Internal,free,high,support_ticket,26,347,0.3857,0.6105
1379,2026-05-02,en-pt,v1,OpenAI,enterprise,medium,support_ticket,24,360,0.3152,0.7381
